t,ue_x,ue_y,ue_vx_mps,ue_vy_mps,current_tower,candidate_tower,predictive_model,replay_mode,tower_a_risk_score,tower_b_risk_score,tower_c_risk_score,tower_d_risk_score,tower_a_rss_dbm,tower_a_doppler_hz,tower_a_distance_m,tower_a_blocked,tower_b_rss_dbm,tower_b_doppler_hz,tower_b_distance_m,tower_b_blocked,tower_c_rss_dbm,tower_c_doppler_hz,tower_c_distance_m,tower_c_blocked,tower_d_rss_dbm,tower_d_doppler_hz,tower_d_distance_m,tower_d_blocked
32.9786,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
32.9948,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.0101,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.0272,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.0438,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.0598,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.0777,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.0937,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.1108,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.1278,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.1446,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.1615,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.1785,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.1953,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.2121,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.2281,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.2455,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.2619,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.2778,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.2946,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.311,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.3282,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.3446,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.3607,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.3775,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.3933,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.409,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.4258,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.4437,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.4601,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.4772,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.4937,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.5094,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.5263,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.5427,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.5584,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.575,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.5916,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.6076,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.6243,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.6409,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.6562,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.6744,294,262,0.0,0.0,TOWER_A,,velocity,0,1.273928,1.22867,1.239697,1.223636,-28.6906,0.0,12.4101,0,-43.7768,0.0,52.7674,0,-40.1011,0.0,37.0864,0,-45.4547,0.0,61.9839,0
33.6906,281,266,-81.25,25.0,TOWER_A,,velocity,0,1.24899,1.211167,1.238094,1.210476,-27.5619,-1554.0306,11.1364,0,-44.036,1635.0687,54.0959,0,-40.0416,-229.8253,36.8751,0,-45.5949,1043.7563,62.8233,0
33.7087,179,300,-637.5,212.5,TOWER_A,,velocity,0,1.228706,1.209136,1.239357,1.214991,-17.8667,1523.1111,4.3932,0,-45.8851,12967.5188,64.5973,0,-39.9971,1742.6208,36.718,0,-46.7015,9236.9377,69.8599,0
33.7236,130,315,-306.25,93.75,TOWER_A,,velocity,0,1.229044,1.210122,1.239573,1.215059,-22.79,4940.6248,7.0456,0,-46.6702,6222.4122,69.6509,0,-40.3159,1808.0712,37.8583,0,-47.2473,4721.0331,73.6156,0
33.7385,95,328,-205.8824,76.4706,TOWER_A,,velocity,0,1.229981,1.210445,1.239729,1.215099,-26.776,3977.0881,10.3276,0,-47.2025,4229.3416,73.3,0,-40.5956,1383.9627,38.8882,0,-47.6217,3167.545,76.3079,0
33.7575,74,335,-123.5294,41.1765,TOWER_A,,velocity,0,1.233914,1.212196,1.24023,1.215243,-45.076,2397.8157,12.3693,1,-61.7841,2526.1761,75.4812,1,-53.2316,1026.1741,39.7217,1,-60.5099,1966.8524,77.9937,1
33.7726,65,338,-52.9412,17.6471,TOWER_A,,velocity,0,1.239928,1.209621,1.237881,1.214828,-44.3041,1037.0872,13.2612,1,-60.9243,1083.0293,76.4166,1,-53.8407,461.4957,40.111,1,-62.3879,848.3499,78.7241,1
33.7904,63,338,-11.7647,0.0,TOWER_A,TOWER_C,velocity,0,1.219264,1.170401,1.230114,1.202276,-44.4488,184.6032,13.4201,1,-61.5706,228.7701,76.6142,1,-54.1426,159.3471,40.2484,1,-62.1053,216.2434,78.9109,1
33.8063,62,338,-6.25,0.0,TOWER_A,,velocity,0,1.222379,1.171429,1.214214,1.184565,-42.8276,98.4014,13.5,1,-59.5046,121.5379,76.713,1,-56.2177,84.8136,40.3172,1,-61.3357,114.8992,79.0043,1
33.8221,62,338,0.0,0.0,TOWER_A,,velocity,0,1.248414,1.195874,1.214862,1.194655,-42.8504,0.0,13.5,1,-62.6294,0.0,76.713,1,-55.4486,0.0,40.3172,1,-62.4762,0.0,79.0043,1
33.8393,62,338,0.0,0.0,TOWER_A,,velocity,0,1.249112,1.19433,1.214865,1.194268,-42.4801,0.0,13.5,1,-61.0108,0.0,76.713,1,-55.4797,0.0,40.3172,1,-61.3701,0.0,79.0043,1
33.8546,62,338,0.0,0.0,TOWER_A,,velocity,0,1.250259,1.195301,1.215686,1.194379,-44.9142,0.0,13.5,1,-61.0902,0.0,76.713,1,-55.0098,0.0,40.3172,1,-60.6339,0.0,79.0043,1
33.8708,62,338,0.0,0.0,TOWER_A,,velocity,0,1.250003,1.19617,1.215438,1.194438,-44.4036,0.0,13.5,1,-60.8541,0.0,76.713,1,-56.8199,0.0,40.3172,1,-61.0302,0.0,79.0043,1
33.8874,62,338,0.0,0.0,TOWER_A,,velocity,0,1.249902,1.195261,1.216034,1.194053,-44.459,0.0,13.5,1,-61.2876,0.0,76.713,1,-54.5906,0.0,40.3172,1,-62.1603,0.0,79.0043,1
33.9033,62,338,0.0,0.0,TOWER_A,,velocity,0,1.250514,1.194883,1.214916,1.194729,-43.6891,0.0,13.5,1,-60.4874,0.0,76.713,1,-54.2303,0.0,40.3172,1,-60.2209,0.0,79.0043,1
33.9209,62,338,0.0,0.0,TOWER_A,,velocity,0,1.253284,1.200162,1.218406,1.19812,-44.6724,0.0,13.5,1,-62.0778,0.0,76.713,1,-55.2951,0.0,40.3172,1,-61.4774,0.0,79.0043,1
33.9368,62,338,0.0,0.0,TOWER_A,,velocity,0,1.253937,1.199321,1.219233,1.199118,-42.4542,0.0,13.5,1,-62.4189,0.0,76.713,1,-53.7029,0.0,40.3172,1,-62.8184,0.0,79.0043,1
33.9523,62,338,0.0,0.0,TOWER_A,,velocity,0,1.254012,1.198918,1.219445,1.199014,-45.389,0.0,13.5,1,-61.9824,0.0,76.713,1,-57.1625,0.0,40.3172,1,-62.1815,0.0,79.0043,1
33.9684,62,338,0.0,0.0,TOWER_A,,velocity,0,1.254716,1.199691,1.220389,1.198376,-43.905,0.0,13.5,1,-58.2764,0.0,76.713,1,-55.5049,0.0,40.3172,1,-62.2454,0.0,79.0043,1
33.9851,62,338,0.0,0.0,TOWER_A,,velocity,0,1.253037,1.199247,1.219473,1.199623,-44.9079,0.0,13.5,1,-63.4038,0.0,76.713,1,-55.1193,0.0,40.3172,1,-63.1204,0.0,79.0043,1
34.0018,62,338,0.0,0.0,TOWER_A,,velocity,0,1.254036,1.198535,1.218447,1.199584,-42.5241,0.0,13.5,1,-61.6699,0.0,76.713,1,-54.3147,0.0,40.3172,1,-62.7177,0.0,79.0043,1
34.017,62,338,0.0,0.0,TOWER_A,,velocity,0,1.25792,1.204593,1.224018,1.202619,-44.3726,0.0,13.5,1,-63.1944,0.0,76.713,1,-53.9406,0.0,40.3172,1,-61.6002,0.0,79.0043,1
34.0336,62,338,0.0,0.0,TOWER_A,,velocity,0,1.256425,1.20341,1.223824,1.202223,-42.3276,0.0,13.5,1,-64.8514,0.0,76.713,1,-56.0595,0.0,40.3172,1,-62.4402,0.0,79.0043,1
34.0509,62,338,0.0,0.0,TOWER_A,,velocity,0,1.258081,1.203763,1.224484,1.202801,-42.7566,0.0,13.5,1,-62.8164,0.0,76.713,1,-55.0129,0.0,40.3172,1,-61.202,0.0,79.0043,1
34.0662,62,338,0.0,0.0,TOWER_A,,velocity,0,1.258277,1.203682,1.223646,1.203638,-43.2751,0.0,13.5,1,-61.9921,0.0,76.713,1,-54.3779,0.0,40.3172,1,-63.1893,0.0,79.0043,1
34.083,62,338,0.0,0.0,TOWER_A,,velocity,0,1.2576,1.203249,1.22295,1.203187,-42.8378,0.0,13.5,1,-61.4234,0.0,76.713,1,-56.786,0.0,40.3172,1,-61.9478,0.0,79.0043,1
34.1001,62,338,0.0,0.0,TOWER_A,,velocity,0,1.257923,1.203076,1.224216,1.202566,-43.8655,0.0,13.5,1,-60.8063,0.0,76.713,1,-54.5333,0.0,40.3172,1,-64.6258,0.0,79.0043,1
34.1171,62,338,0.0,0.0,TOWER_A,,velocity,0,1.262148,1.208041,1.227883,1.206552,-43.1153,0.0,13.5,1,-63.4045,0.0,76.713,1,-56.7792,0.0,40.3172,1,-61.142,0.0,79.0043,1
34.134,62,338,0.0,0.0,TOWER_A,,velocity,0,1.262153,1.208401,1.22793,1.207497,-43.0866,0.0,13.5,1,-61.6305,0.0,76.713,1,-56.4385,0.0,40.3172,1,-63.5464,0.0,79.0043,1
34.15,62,338,0.0,0.0,TOWER_A,,velocity,0,1.262734,1.207808,1.228472,1.206953,-45.0955,0.0,13.5,1,-63.2608,0.0,76.713,1,-54.838,0.0,40.3172,1,-62.8775,0.0,79.0043,1
34.1672,62,338,0.0,0.0,TOWER_A,,velocity,0,1.261842,1.208033,1.228018,1.207109,-43.2764,0.0,13.5,1,-60.5112,0.0,76.713,1,-54.4297,0.0,40.3172,1,-63.3167,0.0,79.0043,1
34.1838,62,338,0.0,0.0,TOWER_A,,velocity,0,1.262762,1.207821,1.228315,1.20668,-44.4104,0.0,13.5,1,-62.8392,0.0,76.713,1,-56.8515,0.0,40.3172,1,-63.9771,0.0,79.0043,1
34.2002,62,338,0.0,0.0,TOWER_A,,velocity,0,1.262343,1.208064,1.227983,1.207555,-42.7403,0.0,13.5,1,-62.1519,0.0,76.713,1,-55.1238,0.0,40.3172,1,-63.7706,0.0,79.0043,1
34.2162,62,338,0.0,0.0,TOWER_A,,velocity,0,1.266757,1.21187,1.23313,1.211229,-42.7816,0.0,13.5,1,-61.8481,0.0,76.713,1,-55.1169,0.0,40.3172,1,-61.8717,0.0,79.0043,1
34.2328,62,338,0.0,0.0,TOWER_A,,velocity,0,1.266709,1.212734,1.232647,1.21179,-43.0463,0.0,13.5,1,-62.3405,0.0,76.713,1,-54.374,0.0,40.3172,1,-64.3937,0.0,79.0043,1
34.2494,62,338,0.0,0.0,TOWER_A,,velocity,0,1.266897,1.212988,1.232731,1.21187,-44.0431,0.0,13.5,1,-63.1797,0.0,76.713,1,-55.0463,0.0,40.3172,1,-62.3669,0.0,79.0043,1
34.2661,62,338,0.0,0.0,TOWER_A,,velocity,0,1.26669,1.212361,1.23275,1.211397,-45.6312,0.0,13.5,1,-63.0096,0.0,76.713,1,-56.2769,0.0,40.3172,1,-61.5828,0.0,79.0043,1
34.2837,62,338,0.0,0.0,TOWER_A,,velocity,0,1.267236,1.21203,1.232605,1.211121,-42.1803,0.0,13.5,1,-60.3124,0.0,76.713,1,-56.018,0.0,40.3172,1,-63.9043,0.0,79.0043,1
34.3004,62,338,0.0,0.0,TOWER_A,,velocity,0,1.266819,1.212296,1.232031,1.211615,-42.4799,0.0,13.5,1,-61.6359,0.0,76.713,1,-55.3253,0.0,40.3172,1,-63.0468,0.0,79.0043,1
34.3188,63,338,5.8824,0.0,TOWER_A,,velocity,0,1.277517,1.218326,1.238824,1.217288,-44.9925,-92.3016,13.4201,1,-63.1569,-114.385,76.6142,1,-55.9272,-79.6735,40.2484,1,-61.417,-108.1217,78.9109,1
34.3347,66,338,18.75,0.0,TOWER_A,,velocity,0,1.282089,1.22168,1.242351,1.220282,-29.3197,-291.1243,13.1822,0,-47.623,-364.5678,76.3178,0,-40.9005,-252.5005,40.0425,0,-47.9342,-344.4578,78.6308,0
34.3502,67,338,5.8824,0.0,TOWER_A,,velocity,0,1.278262,1.218495,1.239034,1.217441,-29.2572,-90.9985,13.1034,0,-47.6095,-114.3706,76.219,0,-40.8827,-79.0617,39.9741,0,-47.9218,-108.0462,78.5374,0
34.3669,70,338,17.6471,0.0,TOWER_A,,velocity,0,1.282546,1.221566,1.242275,1.220184,-29.069,-269.8736,12.869,0,-47.5689,-343.0788,75.9226,0,-40.8293,-235.7836,39.7698,0,-47.8846,-323.9667,78.2575,0
34.384,80,338,62.5,0.0,TOWER_A,,velocity,0,1.254287,1.238875,1.239331,1.232619,-28.434,-914.2649,12.1083,0,-47.4324,-1214.6716,74.9349,0,-40.6517,-817.96,39.0978,0,-47.7598,-1145.3041,77.3255,0
34.401,157,336,452.9412,-11.7647,TOWER_A,TOWER_B,velocity,0,1.208974,1.236778,1.211982,1.227553,-24.1223,-1675.8564,8.0062,0,-46.3135,-8820.5309,67.3071,0,-39.3869,-4513.9609,34.6302,0,-46.7658,-8060.5254,70.2926,0
34.4181,336,344,1052.9412,47.0588,TOWER_A,TOWER_D,velocity,0,1.201201,1.224658,1.210327,1.230549,-32.9874,18784.1108,18.7417,0,-43.2076,-19843.9993,49.9632,0,-37.3938,-1215.8327,28.6028,0,-44.0152,-18283.0931,53.9881,0
34.4351,518,368,1070.5882,141.1765,TOWER_A,TOWER_D,velocity,0,1.20251,1.21964,1.210227,1.22999,-39.9428,20917.4008,36.5274,0,-39.0819,-17697.0234,33.6315,0,-38.4571,9542.1209,31.6746,0,-40.3051,-17561.9139,37.819,0
34.4508,543,373,156.25,31.25,TOWER_A,TOWER_D,velocity,0,1.209153,1.233913,1.21608,1.239155,-40.6421,3118.9606,39.0621,0,-38.4472,-2394.3773,31.6446,0,-38.8052,1423.4286,32.7503,0,-39.688,-2643.2552,35.6452,0
34.4676,554,374,64.7059,5.8824,TOWER_A,TOWER_B,velocity,0,1.20645,1.249025,1.224851,1.247477,-40.9266,1251.883,40.1429,0,-38.1436,-1044.0566,30.7363,0,-38.9994,727.9103,33.3665,0,-39.4348,-982.3102,34.7897,0
34.4844,564,375,62.5,6.25,TOWER_A,TOWER_B,velocity,0,1.206581,1.249122,1.224947,1.248088,-41.1796,1213.5971,41.1291,0,-37.8654,-988.4778,29.9267,0,-39.1775,719.3557,33.9413,0,-39.2009,-941.9177,34.0178,0
34.5011,571,376,43.75,6.25,TOWER_A,TOWER_D,velocity,0,1.217443,1.253061,1.229463,1.253029,-41.3553,860.4265,41.8285,0,-37.6744,-664.339,29.3832,0,-39.2971,488.3067,34.3332,0,-39.0295,-678.9125,33.463,0
34.5161,574,377,17.6471,5.8824,TOWER_A,TOWER_D,velocity,0,1.229112,1.247714,1.237437,1.252409,-41.4338,365.8858,42.1445,0,-37.6031,-230.4772,29.183,0,-39.3363,150.8289,34.4623,0,-38.9426,-321.2914,33.1851,0
34.5343,577,378,18.75,6.25,TOWER_A,TOWER_D,velocity,0,1.22855,1.250273,1.236978,1.253332,-41.5117,388.7568,42.4606,0,-37.5322,-242.3116,28.985,0,-39.376,163.2022,34.5938,0,-38.8552,-340.5097,32.9079,0
34.5498,578,378,6.25,0.0,TOWER_A,TOWER_B,velocity,0,1.2331,1.250677,1.239705,1.245649,-41.5352,117.9251,42.5564,0,-37.502,-102.9937,28.9012,0,-39.3966,84.4559,34.6624,0,-38.8337,-83.1492,32.8402,0
34.5659,582,379,25.0,6.25,TOWER_A,TOWER_D,velocity,0,1.226456,1.252449,1.234561,1.255041,-41.6356,506.6824,42.9684,0,-37.401,-340.7817,28.6225,0,-39.4577,252.9451,34.8662,0,-38.7242,-421.2736,32.4969,0
34.5822,584,380,11.7647,5.8824,TOWER_A,TOWER_D,velocity,0,1.230275,1.243345,1.239044,1.251277,-41.6888,254.9144,43.1885,0,-37.3608,-126.6783,28.5125,0,-39.4779,78.8706,34.9337,0,-38.6572,-240.9357,32.2887,0
34.5981,587,381,18.75,6.25,TOWER_A,TOWER_D,velocity,0,1.227936,1.248849,1.236464,1.254266,-41.7648,388.7576,43.5046,0,-37.2907,-233.6573,28.3214,0,-39.5193,172.5465,35.0728,0,-38.5682,-337.3379,32.0141,0
34.6146,592,381,31.25,0.0,TOWER_A,TOWER_B,velocity,0,1.214845,1.258065,1.231149,1.251207,-41.8791,590.0627,43.9841,0,-37.1388,-502.3814,27.9115,0,-39.6239,437.4731,35.4267,0,-38.46,-403.7479,31.6836,0
34.6303,598,379,35.2941,-11.7647,TOWER_A,TOWER_B,velocity,0,1.223726,1.273054,1.223486,1.244175,-42.0018,604.5209,44.5048,0,-36.9104,-699.5179,27.3066,0,-39.7899,659.3142,35.9951,0,-38.3816,-268.7448,31.446,0
34.6475,601,378,17.6471,-5.8824,TOWER_A,TOWER_B,velocity,0,1.228336,1.263945,1.22322,1.24399,-42.0628,303.0812,44.7663,0,-36.7945,-349.383,27.0046,0,-39.8721,330.2582,36.2802,0,-38.3435,-131.1694,31.3313,0
34.6653,602,377,5.8824,-5.8824,TOWER_A,TOWER_B,velocity,0,1.232146,1.255654,1.236623,1.239092,-42.079,80.5588,44.8357,0,-36.7405,-161.5944,26.865,0,-39.9126,163.6934,36.4216,0,-38.3481,16.6197,31.3453,0
34.6829,614,375,75.0,-12.5,TOWER_A,TOWER_B,velocity,0,1.212126,1.250878,1.216486,1.234898,-42.3329,1363.3167,45.9413,0,-36.3108,-1327.3487,25.78,0,-40.1973,1248.0893,37.4301,0,-38.1519,-696.5715,30.7605,0
34.6969,624,374,62.5,-6.25,TOWER_A,TOWER_B,velocity,0,1.211581,1.253364,1.218501,1.239082,-42.5445,1160.4047,46.8834,0,-35.9598,-1043.1785,24.9263,0,-40.4191,995.9797,38.2351,0,-37.9766,-615.6667,30.2476,0
34.7142,635,372,68.75,-12.5,TOWER_A,TOWER_B,velocity,0,1.212267,1.252401,1.21645,1.235622,-42.7683,1254.3879,47.9009,0,-35.5405,-1201.5846,23.9435,0,-40.6763,1180.4147,39.1904,0,-37.8168,-544.6573,29.7874,0
34.7293,646,370,68.75,-12.5,TOWER_A,TOWER_B,velocity,0,1.211808,1.254509,1.216145,1.237558,-42.9883,1259.6122,48.9229,0,-35.1092,-1185.4158,22.973,0,-40.9295,1190.3731,40.1542,0,-37.6671,-500.1747,29.3626,0
34.7478,658,367,70.5882,-17.6471,TOWER_A,TOWER_B,velocity,0,1.213889,1.254747,1.214877,1.235328,-43.2204,1278.8259,50.0244,0,-34.5989,-1262.1652,21.8753,0,-41.2144,1291.8546,41.2666,0,-37.5421,-377.075,29.0126,0
34.7617,662,366,25.0,-6.25,TOWER_A,TOWER_B,velocity,0,1.218037,1.270352,1.222984,1.244434,-43.2969,453.7544,50.393,0,-34.4247,-444.8302,21.5128,0,-41.308,458.4622,41.6389,0,-37.504,-126.8027,28.9067,0
34.7782,666,365,25.0,-6.25,TOWER_A,TOWER_B,velocity,0,1.220392,1.270423,1.222314,1.244202,-43.373,454.5732,50.7622,0,-34.2485,-442.5304,21.1521,0,-41.401,459.3679,42.012,0,-37.4677,-119.9854,28.8064,0
34.7949,671,362,31.25,-18.75,TOWER_A,TOWER_B,velocity,0,1.221258,1.282143,1.21131,1.239872,-43.4601,526.2393,51.1885,0,-33.9641,-699.785,20.5828,0,-41.5432,710.1812,42.5893,0,-37.4818,55.0081,28.8453,0
34.8093,678,361,43.75,-6.25,TOWER_A,TOWER_D,velocity,0,1.215398,1.263393,1.22246,1.243268,-43.5947,818.8472,51.8536,0,-41.4374,-697.6427,20.0112,1,-41.6911,750.292,43.1978,0,-37.4035,-255.6313,28.6295,0
